NAME	Sample	GBMType	CellAssignment	CrossSection	GenesExpressed	GeneticSubclone	MESlike2	MESlike1	AClike	OPClike	NPClike1	NPClike2	G1S	G2M
TYPE	group	group	group	group	numeric	group	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
MGH102-P5-F05	MGH102	Adult	Malignant	none	6152	MGH102_1	-0.240351234109771	-1.04114112954752	0.175921348189566	-0.123761995435415	0.470337176752074	0.464175066375258	-0.328850592652614	-0.492292016902571
MGH102-P5-F06	MGH102	Adult	Malignant	none	6222	MGH102_1	-0.532850378090719	-1.04692547234112	-1.99257243146171	-0.773034034470776	1.54459964830198	1.69325321664554	-0.746727936013184	-0.558736094196182
MGH102-P5-F08	MGH102	Adult	Malignant	none	7298	MGH102_1	-0.0295206035655974	-1.55953505752106	-2.60333346050386	-1.43211761135144	0.265083407483559	2.16789529453367	-1.22087227570997	-0.754908370940225
MGH102-P5-F09	MGH102	Adult	Macrophage	none	4269	NA	NA	NA	NA	NA	NA	NA	NA	NA
MGH102-P5-F11	MGH102	Adult	Malignant	none	5332	MGH102_1	-0.635978766550034	-1.33211208375878	-2.64665811547768	-1.58676968301082	1.2111257744963	3.01900734375402	-0.661046375291462	-0.323653651134896
MGH102-P5-F12	MGH102	Adult	Malignant	none	4624	MGH102_1	-0.605613800257075	-0.809506849431152	-0.671676288564248	-0.659568704068093	0.761848344120261	0.687210644902082	-0.319771999466212	0.025723267338807
MGH102-P5-G02	MGH102	Adult	Malignant	none	4717	MGH102_1	-0.338004372252457	-1.18462873788545	-1.50055579638162	-1.32341758873635	1.01198807865936	1.90607703353689	-0.66171023521704	-0.486354765458856
MGH102-P5-G03	MGH102	Adult	Malignant	none	4496	MGH102_1	-0.247077245215721	-1.13083428216363	-2.01650720095633	-1.35754020328861	1.07006870037308	2.67520197493488	-0.721202941303645	-0.210122314081142
MGH102-P5-G04	MGH102	Adult	Malignant	none	4452	MGH102_2	-0.190314250638283	-0.719705677316651	-1.30573696461755	-0.371073514504325	1.20247293103236	2.41995621552174	-0.359133340495504	-0.31624774209013
MGH102-P5-G06	MGH102	Adult	Malignant	none	7342	MGH102_1	0.883990193173847	-0.804605124536273	-2.22948359347687	-1.56706059557778	0.178560550097252	2.14255776700333	-0.578285157676942	-0.440992602543986
MGH102-P5-G07	MGH102	Adult	Malignant	none	5958	MGH102_4	-1.09532310041079	-1.4563606879088	-0.815896136324545	2.27928497773846	2.04800105770611	0.358241559402516	-0.830268935976533	-0.56099848381366
MGH102-P5-G08	MGH102	Adult	Malignant	none	5983	MGH102_1	-0.82902122566924	-1.33889214547929	-2.71415617144923	-1.28730752587361	1.19712357822612	3.25699740801061	-0.460382392734326	-0.204176884562584
MGH102-P5-G09	MGH102	Adult	Malignant	none	6232	MGH102_2	-0.566026150748272	-1.33618710284255	-2.04252031997943	-1.02005033826981	0.934177066468936	2.83713722122967	-0.232208193473406	-0.388067506145263
MGH102-P5-G10	MGH102	Adult	Malignant	none	6493	MGH102_2	-0.198876627610602	-0.969041175665757	-1.60763323067034	0.247419873214432	0.816492723883358	2.70770434586612	-0.606501729350712	-0.465871978397726
MGH102-P5-G12	MGH102	Adult	Malignant	none	5081	MGH102_2	-0.82505707166962	-1.03812277129976	-2.05343439405626	-0.858871172440018	0.744744155377043	2.61324300045091	-0.387036383881602	-0.41742974214936
MGH102-P5-H03	MGH102	Adult	Malignant	none	6073	MGH102_1	-0.633343894732079	-0.600783604622553	-0.616421413974284	-0.088634796153569	0.506943477472071	0.778763281840909	-0.362967567137284	-0.425659513481811
MGH102-P5-H04	MGH102	Adult	Malignant	none	5185	MGH102_1	-0.536238438212231	-1.03089762280042	-2.29196703576532	-1.63512670511353	0.595285316861275	3.11950145454845	-0.726568541133241	-0.364667542711391
MGH102-P5-H06	MGH102	Adult	Malignant	none	5685	MGH102_2	-0.311956455477218	-0.324200580615047	-0.055935893977906	2.19848173386411	0.954474271832266	-0.0371029121497374	-0.564940146151612	-0.234286688302961
MGH102-P5-H12	MGH102	Adult	Malignant	none	3052	MGH102_1	-0.601253246716766	-0.780399966834639	-1.13610914150698	-0.0443972344469868	1.05930971643273	1.1005168502485	-0.159210203586065	-0.173150108337051
MGH104-P5-A02	MGH104	Adult	Malignant	none	3707	NA	1.70836223722418	0.596080408863095	1.04757713954833	-0.983163863924605	-1.17366704336439	-1.17758999249567	0.0780773238656207	-0.108486701748007
MGH104-P5-A04	MGH104	Adult	Malignant	none	7558	NA	1.42478622817199	0.914582194744053	0.911141062591778	-0.811044362812441	-1.47643154083332	-1.14634922306828	1.6984079556334	1.33195715189058
MGH104-P5-A05	MGH104	Adult	Malignant	none	6876	NA	0.92620111745696	0.779168440311562	1.25536300687308	-0.184327929671121	-1.06027440508197	-0.812568265793946	0.82358995896551	0.0912805462328646
MGH104-P5-A06	MGH104	Adult	Malignant	none	5348	NA	1.36394469390393	2.79583166174253	2.15835232015128	-0.528387368216966	-0.870920187291484	-0.445590347293673	-0.34706729658337	-0.338328128845832
MGH104-P5-A07	MGH104	Adult	Malignant	none	8405	NA	-0.155375619760403	0.380944232863504	1.18673466993932	-0.458210236394241	-0.796674058044531	-1.16183954424645	3.10948608980398	1.01511270372958
MGH104-P5-A08	MGH104	Adult	Malignant	none	6885	NA	2.38524303402295	1.22965925821473	-0.118353355862163	-1.05254231931179	-1.75613162027946	-1.11560703347896	-0.365394078400124	-0.190421271674792
MGH104-P5-A09	MGH104	Adult	Malignant	none	6863	NA	0.286721116436183	0.264675497018586	1.52222487624839	-0.241073351557569	-0.472299206073992	-0.737541931613906	1.04420013606433	0.135835424816439
MGH104-P5-A11	MGH104	Adult	Malignant	none	3009	NA	-0.259941227091823	0.589019052489554	2.30907372725679	0.0425432218365355	-0.728495075868379	-1.14403486590321	1.47115833916129	0.143389321505036
MGH104-P5-A12	MGH104	Adult	Malignant	none	6607	NA	-0.4733007778242	0.66405138069213	1.04635925048805	-0.155267496341777	-0.637631657032031	-0.797019436915995	1.60768086597288	0.0109071015152402
MGH104-P5-B01	MGH104	Adult	Malignant	none	6372	NA	-0.114105762729021	1.24205232772892	2.09796673669818	-0.103621432111811	-0.70745250387885	-0.825866058723737	-0.723199034606172	-0.326381960679954
MGH104-P5-B02	MGH104	Adult	Malignant	none	8239	NA	0.0100819673777336	1.10005959287014	0.977621213500341	-0.778564069885268	-1.30340949505966	-0.935163962069693	2.60724861099459	2.84609208839533
MGH104-P5-B03	MGH104	Adult	Malignant	none	6861	NA	0.419325314614538	1.00324074206897	1.74507325643393	-0.52648062909335	-0.944200121257162	-1.15824718356942	-0.783959043363158	-0.372891148074908
MGH104-P5-B04	MGH104	Adult	Malignant	none	6923	NA	0.111965664744143	0.438755153452961	0.550014276690398	-0.851311553535916	-0.80564282588492	-0.802240364569085	0.85380831772401	0.159436883073316
MGH104-P5-B06	MGH104	Adult	Malignant	none	7020	NA	-0.0331745963507615	0.811296661380695	0.669209694202545	-0.639314497295888	-0.721664455692844	-0.908947102264961	0.724110701790344	-0.352425561819477
MGH104-P5-B07	MGH104	Adult	Malignant	none	5179	NA	1.55650578140624	1.61661641604382	1.65827103326265	-0.935801888738566	-1.09930004760268	-0.61812802992666	-0.0709534145378281	-0.351813550180212
MGH104-P5-B08	MGH104	Adult	Malignant	none	7312	NA	0.333831639020667	1.40498564667468	1.90448922489731	-0.184961993119047	-1.20268848820187	-0.882135814688521	-0.172696881231667	-0.204328928678903
MGH104-P5-B09	MGH104	Adult	Malignant	none	8216	NA	-0.180083444878228	0.297841179981468	1.04781138391037	-0.223262184969337	-0.773717314930255	-1.18296809157377	1.71853403933201	3.46792605749599
MGH104-P5-B10	MGH104	Adult	Malignant	none	5126	NA	-0.0689031472954522	-0.146656238247932	0.666536157149303	-0.0464788737779656	-1.17268079276896	-1.04304624601944	2.58883886515025	0.219875756929287
MGH104-P5-B11	MGH104	Adult	Malignant	none	7308	NA	-0.58281187926255	0.496366303126649	0.510381320492054	-0.249482436968132	-0.345621397631603	-0.861558999863332	2.18839896752484	0.134669897053426
MGH104-P5-C01	MGH104	Adult	Malignant	none	5719	NA	0.178365861456628	0.931651325048395	0.482185891527419	-0.375830212410656	-0.140162671425575	-0.478078949961122	-0.674452589388007	0.366525066834575
MGH104-P5-C02	MGH104	Adult	Malignant	none	4268	NA	0.151299372028074	1.14475049407739	1.75794851965468	-0.911953879669465	-0.95005711753395	-0.954075759221998	2.55097301751894	0.651718810140308
MGH104-P5-C04	MGH104	Adult	Malignant	none	6388	NA	-0.0704830936879738	0.0298263635807907	1.57783922880755	0.121643472385571	-0.161874834240361	-0.789628398879944	-0.536275844362515	-0.515245141017314
MGH104-P5-C05	MGH104	Adult	Malignant	none	6161	NA	0.220133348173345	1.42211210393718	1.38765784179053	-0.419969652515837	-0.924459508507387	-0.633178627136233	0.224491549558252	0.583340797444605
MGH104-P5-C06	MGH104	Adult	Malignant	none	5961	NA	0.191569660403632	0.656740966886323	1.42340162036959	-0.384818638795677	-0.965452453701912	-1.02154621406405	0.649949695799592	-0.586494681225528
MGH104-P5-C07	MGH104	Adult	Malignant	none	7113	NA	0.350954446091772	0.763557402902802	0.600417472626136	-0.370962730406911	-0.450873452326287	-0.585720174560502	0.868075359165075	0.0262691700383026
MGH104-P5-C09	MGH104	Adult	Malignant	none	6949	NA	-0.0444550399314461	1.06105367727346	1.37198623378022	0.134618768028098	-1.08629958604621	-1.19093207620015	-0.80512464266349	-0.34012641430274
MGH104-P5-D01	MGH104	Adult	Malignant	none	7731	NA	1.15337220585851	0.879203824687721	-1.07796334017681	-1.11430470748134	-1.73745438646707	-1.16579292576899	-0.635864583009135	-0.351654758083665
MGH104-P5-D02	MGH104	Adult	Malignant	none	6649	NA	0.0375945576720606	1.50944090326552	1.01884212890706	-0.615560856379104	-1.33665141535173	-1.06531055155069	1.5859403130298	0.382970891652642
MGH104-P5-D03	MGH104	Adult	Malignant	none	6141	NA	1.53897417067968	0.773822606793053	-0.22430817405901	-1.47258284128007	-1.53146933179025	-0.656459049373119	-0.506969330428647	-0.627082110105008
MGH104-P5-D05	MGH104	Adult	Malignant	none	6795	NA	-0.0297065565071409	0.651475596253922	1.10324434649598	-0.598170694274621	-0.554299267759219	-0.675996075614804	-0.556254594473889	-0.346585375231605
MGH104-P5-D06	MGH104	Adult	Malignant	none	4143	NA	0.205307841783676	1.36145614390437	1.53181454045532	-0.445826369629004	-0.916911807231741	-0.533047235011568	0.923812800842636	-0.260892244897197
MGH104-P5-D08	MGH104	Adult	Malignant	none	6383	NA	0.275537866187315	1.92826240751512	2.15310248075745	0.200907664649138	-0.818756899118519	-0.777969346193748	-0.707758226387003	-0.363998284388734
MGH104-P5-D09	MGH104	Adult	Malignant	none	7563	NA	-0.323099164033811	1.30457469621262	2.7467248837894	0.120767538389223	-0.854891928554205	-0.873600385824371	-0.518610608716956	-0.660244461572802
MGH104-P5-D10	MGH104	Adult	Malignant	none	6242	NA	-0.407075073990139	0.191494590511273	1.29105560644617	0.185904423356337	-0.371247352898001	-0.762412464429574	3.66344991739348	0.401239384471629
MGH104-P5-D12	MGH104	Adult	Malignant	none	5958	NA	0.0820805922850015	0.936177396793641	0.988268383568175	-0.606510550482178	-0.563946476023288	-0.74889411970747	0.933005141431125	3.74559796413369
MGH104-P5-E02	MGH104	Adult	Malignant	none	6639	NA	0.150728049666176	0.762068070398173	1.71766625755893	-0.477589442715748	-0.857021671364323	-1.15524044757185	0.243590764322574	0.040332727737485
MGH104-P5-E04	MGH104	Adult	Malignant	none	7405	NA	0.0936421233290834	0.510979304770099	1.90678449358209	-0.0822406263647673	-0.731917877199293	-0.95624401307859	1.36011143543842	-0.497657191761014
MGH104-P5-E07	MGH104	Adult	Malignant	none	6817	NA	0.167844093904588	-0.191619890185801	1.39341367944868	-0.328074057486548	-0.501918600000569	-0.831055853079721	0.0472224691050221	-0.566726316152474
MGH104-P5-E09	MGH104	Adult	Malignant	none	6454	NA	-0.356640960250153	0.221658166075329	1.20613176199244	0.181065955795612	-0.370702273772756	-0.803386953512754	-0.33119687686025	-0.281207236514768
MGH104-P5-E11	MGH104	Adult	Malignant	none	5092	NA	-0.146869522509901	0.464828744436689	1.11608582567377	-0.0677161555917061	-1.17087109274274	-0.887314923108053	2.30531337291243	0.887476188670054
MGH104-P5-E12	MGH104	Adult	Malignant	none	8187	NA	-0.25758976265639	1.32503038779011	1.14435478880064	-0.894020674306844	-1.49886194577846	-1.44406046726991	2.75689206923849	1.09891523031107
MGH104-P5-F01	MGH104	Adult	Malignant	none	7785	NA	0.284927113162658	0.852803369817803	0.628342021106786	-0.859510130593076	-1.32012840485011	-0.913302072725047	3.07952681507824	0.770162922488704
MGH104-P5-F02	MGH104	Adult	Malignant	none	7795	NA	-0.195046265868799	0.0294940325486093	1.73848603536525	0.276179147766211	-0.755448926028545	-0.801849944404241	3.06193460626434	0.574646612648846
MGH104-P5-F04	MGH104	Adult	Malignant	none	6601	NA	-0.110938595611464	0.481811133296168	1.63820575058506	-0.416511331609599	-0.645264939308342	-1.07278600689732	0.166337983439433	-0.101551986088024
MGH104-P5-F05	MGH104	Adult	Malignant	none	6208	NA	0.377594538552024	1.41919961836459	2.04946862472919	-0.370121575352544	-0.845967380644929	-0.925936605407033	0.643928734054134	-0.0423264824566063
MGH104-P5-F06	MGH104	Adult	Malignant	none	7524	NA	-0.550346533329452	-0.670615279908761	1.44620813658878	0.117130897244967	-0.513545535933128	-0.741660733060691	-0.167977747063907	-0.607160484278293
MGH104-P5-F07	MGH104	Adult	Malignant	none	6344	NA	0.637779948559474	1.42745699475068	2.16405416483999	-0.222898340707833	-0.944718202934454	-0.828535629076338	0.1728267282338	-0.0937231895050068
MGH104-P5-F08	MGH104	Adult	Malignant	none	6948	NA	-0.102318278109672	0.320255859765699	0.851468504405595	0.191053005915699	-0.242445271057818	-0.960177752207927	0.758014767344222	-0.0965676904652847
MGH104-P5-F10	MGH104	Adult	Malignant	none	6803	NA	-0.494474943563911	-0.220898907024555	1.27898234739578	-0.266404894802977	-0.496009088264342	-0.602704633143422	-0.620632376825846	-0.399484006123888
MGH104-P5-F12	MGH104	Adult	Malignant	none	4564	NA	0.180649346121562	-0.0872358243063231	0.818048030174903	-0.315731050046087	-0.320098618479542	-0.823002347844476	1.68075611202417	0.353632767729819
MGH104-P5-G01	MGH104	Adult	Malignant	none	5952	NA	1.26486692314732	1.0821784166804	1.42608431916121	-0.522452864659885	-0.938388610444616	-0.597567180172064	-0.140817621963464	-0.400642630360245
MGH104-P5-G03	MGH104	Adult	Malignant	none	6957	NA	-0.296777655813234	0.0181473762651271	1.46929953446051	-0.192563504950927	-0.399812350690788	-1.18023143440656	2.4240241829664	0.39245698125126
MGH104-P5-G04	MGH104	Adult	Malignant	none	6095	NA	0.267704280337072	2.21944418941038	0.686802975583975	-0.899074125268051	-1.48080584506286	-1.00292533143523	-0.556715508438581	-0.169271246492096
MGH104-P5-G06	MGH104	Adult	Malignant	none	8822	NA	0.0195952673106277	0.918437629345615	0.813270520567027	-0.413983530721974	-0.583127665194858	-1.0493772974096	3.15612612034876	0.690836918127774
MGH104-P5-G08	MGH104	Adult	Malignant	none	7353	NA	-0.128064127954443	0.567180169144829	1.35856360474511	-0.733912602164224	-1.07903344485457	-1.46227649852036	2.11534370743784	1.94834886620609
MGH104-P5-G10	MGH104	Adult	Malignant	none	6171	NA	0.298670805955556	0.171634070398828	0.976955916109788	-0.235566126501973	-0.276280885841769	-0.808354554721962	0.974117084748499	-0.187953033454212
MGH104-P5-G12	MGH104	Adult	Malignant	none	5481	NA	0.359972488727202	0.756260326009461	1.07640445489325	-0.553695413525925	-1.22668873680284	-0.683569912662282	-0.558127865903101	-0.362800022871222
MGH104-P5-H01	MGH104	Adult	Malignant	none	6635	NA	0.068547722770148	0.118532370898642	1.71925288336631	0.146300761938928	-0.269688517146121	-0.663017086324891	0.816506600681065	0.094730185842278
MGH104-P5-H02	MGH104	Adult	Malignant	none	6388	NA	0.0479615374590156	1.41674118571785	1.84857117800755	-0.276953577521342	-1.01769729667863	-0.595590610189448	1.55576224265888	-0.205305671911092
MGH104-P5-H03	MGH104	Adult	Malignant	none	6532	NA	0.10178560792669	1.21717873160542	0.996859981995967	-0.608811565948978	-1.35996949355569	-0.969507231777051	0.0146601079818934	-0.476659681166928
MGH104-P5-H04	MGH104	Adult	Malignant	none	5730	NA	0.314889207725671	0.842395027785123	1.96604149763052	-0.476153539956068	-0.962632704186191	-1.07896198192433	-0.0184377227994317	-0.429717134721706
MGH104-P5-H05	MGH104	Adult	Malignant	none	6281	NA	0.248457980910858	1.59186220222401	0.416347340093994	-0.708116484562209	-1.45800104437159	-1.21139133684682	-0.699401238209539	-0.537204537695018
MGH104-P5-H06	MGH104	Adult	Malignant	none	5295	NA	1.71534195978503	1.72755446624496	-0.904913661425421	-0.830482428916821	-1.75966641592793	-1.01088013961807	-0.492841256106702	-0.310005311163056
MGH104-P5-H07	MGH104	Adult	Malignant	none	7074	NA	0.176176485584327	1.23549822983827	0.524591667877455	-1.16108253256843	-1.48560625201337	-1.35845368071959	3.04996745367417	0.947437874012306
MGH104-P5-H09	MGH104	Adult	Malignant	none	5685	NA	-0.250058167828016	1.12219041302269	0.422730034098201	-0.777679397575845	-0.950444456320058	-0.484053434003103	0.303929575160469	2.99631651356668
MGH104-P5-H10	MGH104	Adult	Malignant	none	5418	NA	0.0781968309427949	0.170552098012431	1.56484374930081	-0.200508312614616	-0.611549365684498	-0.868348584619525	-0.430188833003479	-0.271035552021864
MGH104-P5-H12	MGH104	Adult	Malignant	none	5949	NA	-0.173054864441617	1.80876056556393	1.53581498675997	-0.505173273717038	-1.38699326394117	-0.954925416343794	0.38253787858871	-0.258274889814598
MGH104-P6-A02	MGH104	Adult	Malignant	none	5167	NA	-0.240564612796182	0.938608106178207	1.04797052025555	-0.563553873202996	-0.857737365568684	-1.09223807980544	1.93919309845972	0.0108108678384398
MGH104-P6-A03	MGH104	Adult	Malignant	none	3365	NA	0.2903215816751	0.406521108726913	1.36923471109749	-0.296963102847454	-0.648350600751607	-0.41092005647611	-0.509312434349436	-0.471110267681253
MGH104-P6-A04	MGH104	Adult	Malignant	none	3705	NA	0.384263905188215	2.12097061723503	2.2211105023919	-0.149707887001934	-0.895171999796189	-1.06812970407708	1.70251083991319	0.268764164320497
MGH104-P6-A05	MGH104	Adult	Malignant	none	5622	NA	0.127073598081867	0.636577192956564	0.415947377620407	-0.707159981231853	-1.18855759475924	-1.11843407289949	1.80089402832666	1.13564866286534
MGH104-P6-A06	MGH104	Adult	Malignant	none	4738	NA	-0.264936799314567	0.51390046547003	1.06664543407031	0.126136330731538	-0.270762121405203	-0.856360538077719	1.41990946747307	0.267964521831122
MGH104-P6-A08	MGH104	Adult	Malignant	none	5728	NA	-0.205807619159027	-0.317223389687173	-1.08362811529817	-1.307650463691	-0.692142297087578	-0.450913709140883	0.398838020829916	2.36300786360984
MGH104-P6-A09	MGH104	Adult	Malignant	none	5869	NA	2.50366163557434	1.18912983854304	-1.92643702786104	-2.07472272073377	-1.86258497567962	-0.749049165949226	-0.676534169660814	-0.025778618109079
MGH104-P6-A10	MGH104	Adult	Malignant	none	6954	NA	-0.594709870993894	-0.0962233209453036	1.7583212341371	-0.0481577659802203	-0.615274636958802	-0.985638196413837	2.96716015781445	0.963953724489959
MGH104-P6-A11	MGH104	Adult	Malignant	none	5932	NA	-0.310891381119506	0.453974604650229	1.49377817281211	-0.0835115634405693	-0.125428794269456	-0.790096282185865	-0.332124266049899	-0.351117202846113
MGH104-P6-A12	MGH104	Adult	Malignant	none	8337	NA	-0.0241862931944145	0.285234770826538	0.134872391220458	-0.742279071673964	-0.97811309003335	-0.987676313137145	2.45942643040119	2.27888987481327
MGH104-P6-B01	MGH104	Adult	Malignant	none	8307	NA	0.30864596287846	1.20345428554296	1.80085478329474	-0.0331365843849419	-1.2071390566354	-1.29550189137777	0.0574205473025648	0.098913434351365
MGH104-P6-B02	MGH104	Adult	Malignant	none	9022	NA	0.775328968849936	0.958118246057222	0.186582629765658	-1.17367628971758	-1.76661243810796	-1.8473423994016	1.94950565948624	0.310441664656432
MGH104-P6-B05	MGH104	Adult	Malignant	none	5712	NA	2.29965983161097	1.73945640699644	0.981750345340331	-0.759845426026719	-1.28894602286189	-0.664526730806641	-0.58146013113817	-0.395042921029012
MGH104-P6-B06	MGH104	Adult	Malignant	none	8039	NA	-0.0903509356809154	1.54516794999198	1.88064374817772	-0.446673894693978	-0.738397585777481	-0.866712258663426	-0.837639842674273	-0.460652265657297
MGH104-P6-B07	MGH104	Adult	Malignant	none	8578	NA	-0.329787390255442	1.19648637403832	1.5143518969507	-0.383420170683264	-1.07869088498893	-1.32938540283508	-0.137778595731345	-0.310556376159116
MGH104-P6-B08	MGH104	Adult	Malignant	none	7246	NA	-0.764198248305201	-0.0453599675723855	1.25981014239653	0.282537635459077	-0.460573644114626	-0.994294858140982	0.209485637992755	0.256739683082896
MGH104-P6-B09	MGH104	Adult	Malignant	none	6627	NA	0.818281092205715	1.70037660423799	1.27779927433671	-0.798632236060577	-0.878815832787972	-0.630681786547622	-0.540433980820923	-0.441365948463825
MGH104-P6-B10	MGH104	Adult	Malignant	none	5336	NA	1.33694918615114	3.08864328630863	1.30042218516061	-0.85007953627752	-1.66310256131249	-1.0718339084183	-0.84067735692673	-0.24155637266486
MGH104-P6-B11	MGH104	Adult	Malignant	none	8718	NA	0.160757189169778	-0.218032450291259	1.09543142133147	-0.232969105962733	-0.854800471758009	-0.972202155544369	-0.616172576706286	-0.428102708195383
MGH104-P6-B12	MGH104	Adult	Malignant	none	6720	NA	1.9089468476232	0.928354159531777	0.500483010827099	-0.907125070600818	-1.07615030859929	-0.684753085674062	-0.00117634414532042	2.44293257597081
MGH104-P6-C01	MGH104	Adult	Malignant	none	6616	NA	-0.131216092120004	0.540602181530969	0.934986162904304	-0.517914277661502	-0.647641228302217	-0.656156236072978	1.47789800546961	-0.177130985514768
MGH104-P6-C03	MGH104	Adult	Malignant	none	8061	NA	-0.623707413266144	-0.526865108839476	1.41104377753416	0.0846318267828019	0.145026285268807	-0.359013840020925	0.0683407475313946	-0.15630686083218
MGH104-P6-C04	MGH104	Adult	Malignant	none	6531	NA	-0.193559915943965	-0.115979525762288	0.871216176710801	0.117774699708512	-0.0801543719130021	-0.552245107348296	0.111737806336041	-0.410453084549921
MGH104-P6-C05	MGH104	Adult	Malignant	none	6663	NA	-0.364175573539063	1.45638467011714	2.50044054228446	0.18832194258993	-0.760138480649145	-0.430595912889013	-1.02391725312195	-0.27773594135949
MGH104-P6-C06	MGH104	Adult	Malignant	none	6565	NA	0.107298290057813	0.764679387872456	2.11243047186564	-0.0916588229912033	-0.652066251133322	-1.06777383062617	0.0935210406598335	0.269381373309746
MGH104-P6-C07	MGH104	Adult	Malignant	none	7391	NA	1.51907968870296	0.0901173518822163	0.924209543060721	-0.744556272655761	-1.20386389723725	-0.942099819876479	-0.155794597113523	0.129782400567119
MGH104-P6-C08	MGH104	Adult	Malignant	none	8512	NA	0.488989032353313	1.19243510365434	1.3561923852574	-0.364644517920061	-1.08254723416691	-1.06514367858806	-0.116185848433158	-0.53638448457385
MGH104-P6-C09	MGH104	Adult	Malignant	none	7292	NA	0.0993010798480202	1.27740566430532	1.72880930335895	-0.391296528342116	-0.356235721314836	-0.538974426193932	0.234204065290206	-0.222483471582128
MGH104-P6-C10	MGH104	Adult	Malignant	none	6751	NA	-0.388768977522455	0.512615359319529	2.42670912131902	-0.347199069109127	-0.651661755926635	-0.85333245810163	-0.371365130689886	-0.277310551118706
MGH104-P6-C11	MGH104	Adult	Malignant	none	8383	NA	-0.187114579081707	0.881418720265261	1.43749211539111	-0.59041744085416	-0.955969745856528	-0.828918252969014	2.84429147856134	0.659648887732951
MGH104-P6-D01	MGH104	Adult	Malignant	none	8514	NA	-0.17924517940632	0.629583406240529	0.629350128141882	-0.451891185118985	-1.11867381162316	-0.763013894324936	2.75189061629733	0.603978629199545
MGH104-P6-D03	MGH104	Adult	Malignant	none	6336	NA	-0.352410556117614	0.201874075197537	2.40296639854553	-0.0712755103403993	-0.494048196714446	-0.673671596709469	-0.47941156999877	-0.429236651177734
MGH104-P6-D05	MGH104	Adult	Malignant	none	8095	NA	-0.483396526175212	-0.625064553737943	1.6658117541966	0.578553922706662	-0.513615446594752	-1.01511856183429	2.27412671200531	0.506449853571236
MGH104-P6-D06	MGH104	Adult	Malignant	none	6789	NA	-0.361502342677713	0.618179000549632	1.18126562898785	0.0630885389023206	-0.316980850301407	-0.69067990735166	-0.50808468902976	0.674769075330153
MGH104-P6-D07	MGH104	Adult	Malignant	none	6351	NA	1.61863319619699	1.42426132232457	1.60030674412512	-0.250146168984154	-1.24675282596205	-0.721036251005474	-0.244455592356552	-0.576418643221904
MGH104-P6-D08	MGH104	Adult	Malignant	none	7856	NA	1.49538385915215	0.77204499635093	0.700236646680912	-0.968980713780163	-1.44446855520342	-0.637634930294121	-0.855164154984656	-0.217039768974715
MGH104-P6-D09	MGH104	Adult	Malignant	none	6089	NA	-0.0917979621690667	0.303317276459996	1.46267533883023	0.372676724947907	0.134207208129542	-0.696947086140243	-0.860031288718605	-0.248918597314377
MGH104-P6-D10	MGH104	Adult	Malignant	none	7413	NA	-0.359645975087841	0.493645171814424	1.1789002049149	-0.0448092474419792	-0.474182692362134	-0.990041225864976	1.66572785184473	4.09924871636947
MGH104-P6-E02	MGH104	Adult	Malignant	none	8353	NA	-0.105427620506393	0.563267836188243	2.13071250797152	-0.134180394094135	-0.780835449860243	-1.11267006827852	2.75478459100962	0.744032810056119
MGH104-P6-E03	MGH104	Adult	Malignant	none	6192	NA	-0.428711895608684	0.641782227889269	1.68679294483973	-0.121206579673337	-0.270805719621806	-0.701174342666608	-0.23307944698541	-0.0999561324815987
MGH104-P6-E04	MGH104	Adult	Malignant	none	6863	NA	-0.285098294925835	1.25886934152059	1.76972164726238	-0.250053753932725	-0.919529901700879	-1.02977040746066	0.0498808947704111	-0.135987115992485
MGH104-P6-E05	MGH104	Adult	Malignant	none	6780	NA	0.452998229992235	1.28357120551845	0.486854547391139	-0.93529958813303	-1.07654335936934	-0.807080758079416	-0.212980433688047	0.073751632755239
MGH104-P6-E07	MGH104	Adult	Malignant	none	7499	NA	-0.024380010036173	0.177592226644159	1.02668617139469	-0.001697654381634	-0.642639365625374	-1.13880768816508	1.07758666287737	0.0955888539613813
MGH104-P6-E08	MGH104	Adult	Malignant	none	5600	NA	-0.409036056663324	0.511204457127207	1.94352844244039	0.114170822373969	-0.322252203518618	-0.940690352076827	-0.106415244381303	-0.00441619468504883
MGH104-P6-E09	MGH104	Adult	Malignant	none	6839	NA	-0.478403387432201	-0.0040621328556838	1.53974957632106	0.00279886675387048	-0.541535321773065	-0.614880528348424	2.587083610586	0.594253153608143
MGH104-P6-E10	MGH104	Adult	Malignant	none	7726	NA	-0.091253490676111	0.9052803635445	0.481066330493395	-0.81801497516813	-0.582805097046736	-0.77876950011061	0.800199849834528	3.69839083375667
MGH104-P6-E11	MGH104	Adult	Malignant	none	7357	NA	-0.0289488886495183	0.992769838696856	0.900511097439207	-0.481767081168037	-0.946116919770588	-1.06225744562456	2.21103770212248	0.652577170942807
MGH104-P6-F01	MGH104	Adult	Malignant	none	4935	NA	-0.17560392050099	0.823259610995208	1.38196198976256	-0.080053270970783	-0.440090875904372	-0.785996649172182	0.174981721618854	0.325347994588437
MGH104-P6-F02	MGH104	Adult	Malignant	none	6445	NA	-0.431806208009232	-0.248464714169762	1.85633123997351	-0.15828951325252	-0.45923806846027	-1.02879997873799	2.67135223119514	0.460145821066812
